tradeDate,open,close,high,low,amount,volume,turnoverRate,changePct
2024-09-27,7.42,7.9,7.9,7.34,0.0,334730.0,0.0,0.0
2024-09-30,8.16,8.48,8.6,7.71,0.0,421677.0,0.0,0.0
2024-10-08,9.31,8.73,9.32,8.2,0.0,422884.0,0.0,0.0
2024-10-09,8.38,7.85,8.38,7.85,0.0,299509.0,0.0,0.0
2024-10-10,7.89,8.04,8.26,7.68,0.0,226511.0,0.0,0.0
2024-10-11,8.0,7.8,8.09,7.74,0.0,134359.0,0.0,0.0
2024-10-14,7.91,8.03,8.05,7.8,0.0,135762.0,0.0,0.0
2024-10-15,7.95,8.1,8.15,7.9,0.0,159961.0,0.0,0.0
2024-10-16,7.98,8.38,8.42,7.92,0.0,216301.0,0.0,0.0
2024-10-17,8.38,8.11,8.47,8.08,0.0,202321.0,0.0,0.0
2024-10-18,8.0,8.09,8.27,7.8,0.0,222476.0,0.0,0.0
2024-10-21,8.05,8.19,8.2,7.93,0.0,166648.0,0.0,0.0
2024-10-22,8.15,8.06,8.17,8.05,0.0,103577.0,0.0,0.0
2024-10-23,8.05,8.03,8.13,7.98,0.0,105866.0,0.0,0.0
2024-10-24,8.03,8.14,8.36,7.98,0.0,135822.0,0.0,0.0
2024-10-25,8.21,8.59,8.66,8.21,0.0,300987.0,0.0,0.0
2024-10-28,8.78,8.88,9.1,8.58,0.0,275934.0,0.0,0.0
2024-10-29,8.83,8.45,8.92,8.44,0.0,236989.0,0.0,0.0
2024-10-30,8.49,8.46,8.7,8.35,0.0,141679.0,0.0,0.0
2024-10-31,8.44,8.47,8.61,8.4,0.0,152650.0,0.0,0.0
2024-11-01,8.47,8.06,8.47,8.0,0.0,155645.0,0.0,0.0
2024-11-04,8.04,8.13,8.17,7.99,0.0,79701.0,0.0,0.0
2024-11-05,8.16,8.24,8.31,8.13,0.0,129677.0,0.0,0.0
2024-11-06,8.23,8.33,8.37,8.16,0.0,132214.0,0.0,0.0
2024-11-07,8.23,8.62,8.67,8.21,0.0,180871.0,0.0,0.0
2024-11-08,8.63,8.45,8.65,8.39,0.0,153035.0,0.0,0.0
2024-11-11,8.44,8.51,8.51,8.36,0.0,108274.0,0.0,0.0
2024-11-12,8.55,8.52,8.72,8.39,0.0,148709.0,0.0,0.0
2024-11-13,8.48,8.65,8.79,8.43,0.0,137944.0,0.0,0.0
2024-11-14,8.58,8.45,8.63,8.44,0.0,95915.0,0.0,0.0
2024-11-15,8.41,8.53,8.72,8.39,0.0,171379.0,0.0,0.0
2024-11-18,8.61,8.24,8.66,8.04,0.0,135541.0,0.0,0.0
2024-11-19,8.19,8.24,8.27,8.01,0.0,100287.0,0.0,0.0
2024-11-20,8.18,8.51,8.67,8.16,0.0,129305.0,0.0,0.0
2024-11-21,8.45,8.49,8.56,8.38,0.0,87474.0,0.0,0.0
2024-11-22,8.46,8.21,8.57,8.18,0.0,102633.0,0.0,0.0
2024-11-25,8.28,8.34,8.35,8.13,0.0,74632.0,0.0,0.0
2024-11-26,8.3,8.44,8.65,8.25,0.0,111341.0,0.0,0.0
2024-11-27,8.4,8.79,8.83,8.39,0.0,232789.0,0.0,0.0
2024-11-28,8.72,8.65,8.83,8.65,0.0,156402.0,0.0,0.0
2024-11-29,8.65,8.69,8.74,8.58,0.0,124591.0,0.0,0.0
2024-12-02,8.73,8.81,8.86,8.64,0.0,135854.0,0.0,0.0
2024-12-03,8.84,8.69,8.85,8.55,0.0,149660.0,0.0,0.0
2024-12-04,8.63,8.63,8.83,8.56,0.0,127742.0,0.0,0.0
2024-12-05,8.63,8.59,8.69,8.53,0.0,90413.0,0.0,0.0
2024-12-06,8.62,9.46,9.46,8.62,0.0,304741.0,0.0,0.0
2024-12-09,9.51,9.36,10.23,9.16,0.0,590556.0,0.0,0.0
2024-12-10,9.56,9.21,9.75,9.16,0.0,396402.0,0.0,0.0
2024-12-11,9.15,9.24,9.29,9.13,0.0,196474.0,0.0,0.0
2024-12-12,9.19,9.3,9.35,9.04,0.0,239257.0,0.0,0.0
2024-12-13,9.23,9.02,9.23,9.02,0.0,149144.0,0.0,0.0
2024-12-16,9.02,8.97,9.12,8.89,0.0,113898.0,0.0,0.0
2024-12-17,8.93,8.48,8.97,8.46,0.0,156795.0,0.0,0.0
2024-12-18,8.55,8.4,8.58,8.35,0.0,100567.0,0.0,0.0
2024-12-19,8.29,8.47,8.48,8.25,0.0,83696.0,0.0,0.0
2024-12-20,8.48,8.4,8.49,8.34,0.0,92285.0,0.0,0.0
2024-12-23,8.39,8.06,8.45,8.0,0.0,105663.0,0.0,0.0
2024-12-24,8.09,8.54,8.88,8.09,0.0,186872.0,0.0,0.0
2024-12-25,8.42,8.16,8.53,8.13,0.0,122485.0,0.0,0.0
2024-12-26,8.18,8.24,8.4,8.17,0.0,70880.0,0.0,0.0
2024-12-27,8.25,8.37,8.41,8.23,0.0,72939.0,0.0,0.0
2024-12-30,8.37,8.35,8.4,8.23,0.0,57513.0,0.0,0.0
2024-12-31,8.29,8.11,8.39,8.07,0.0,77510.0,0.0,0.0
2025-01-02,8.07,7.82,8.21,7.76,0.0,87851.0,0.0,0.0
2025-01-03,7.82,7.41,7.91,7.39,0.0,92186.0,0.0,0.0
2025-01-06,7.4,7.35,7.45,7.17,0.0,59038.0,0.0,0.0
2025-01-07,7.36,7.54,7.54,7.3,0.0,51411.0,0.0,0.0
2025-01-08,7.57,7.54,7.6,7.34,0.0,64331.0,0.0,0.0
2025-01-09,7.52,7.55,7.59,7.48,0.0,40133.0,0.0,0.0
2025-01-10,7.5,7.24,7.57,7.24,0.0,53033.0,0.0,0.0
2025-01-13,7.14,7.28,7.31,7.04,0.0,47420.0,0.0,0.0
2025-01-14,7.31,7.57,7.57,7.31,0.0,62986.0,0.0,0.0
2025-01-15,7.57,7.55,7.63,7.5,0.0,42757.0,0.0,0.0
2025-01-16,7.55,7.63,7.72,7.54,0.0,47902.0,0.0,0.0
2025-01-17,7.61,7.64,7.67,7.56,0.0,37731.0,0.0,0.0
2025-01-20,7.71,7.78,7.81,7.6,0.0,55747.0,0.0,0.0
2025-01-21,7.83,7.87,7.91,7.72,0.0,76868.0,0.0,0.0
2025-01-22,7.86,7.66,7.86,7.66,0.0,45836.0,0.0,0.0
2025-01-23,7.75,7.7,7.85,7.69,0.0,45355.0,0.0,0.0
2025-01-24,7.7,7.77,7.78,7.62,0.0,37463.0,0.0,0.0
2025-01-27,7.81,7.82,7.94,7.8,0.0,45387.0,0.0,0.0
2025-02-05,7.84,8.0,8.03,7.81,0.0,65187.0,0.0,0.0
2025-02-06,7.96,8.16,8.17,7.96,0.0,90086.0,0.0,0.0
2025-02-07,8.15,8.99,8.99,8.12,0.0,179497.0,0.0,0.0
2025-02-10,9.0,8.68,9.12,8.66,0.0,399609.0,0.0,0.0
2025-02-11,8.78,8.65,8.8,8.59,0.0,198958.0,0.0,0.0
2025-02-12,8.65,8.7,8.71,8.58,0.0,127846.0,0.0,0.0
2025-02-13,8.69,8.49,8.69,8.48,0.0,126461.0,0.0,0.0
2025-02-14,8.67,8.74,8.82,8.54,0.0,211123.0,0.0,0.0
2025-02-17,8.69,8.97,9.0,8.67,0.0,245401.0,0.0,0.0
2025-02-18,8.88,8.52,8.88,8.47,0.0,161363.0,0.0,0.0
2025-02-19,8.49,8.6,8.61,8.48,0.0,114594.0,0.0,0.0
2025-02-20,8.58,8.65,8.75,8.51,0.0,101754.0,0.0,0.0
2025-02-21,8.63,8.82,8.93,8.59,0.0,187579.0,0.0,0.0
2025-02-24,8.94,8.88,9.03,8.8,0.0,172335.0,0.0,0.0
2025-02-25,8.75,9.14,9.18,8.68,0.0,309166.0,0.0,0.0
2025-02-26,9.05,9.2,9.24,8.97,0.0,221728.0,0.0,0.0
2025-02-27,9.25,9.13,9.36,8.98,0.0,174901.0,0.0,0.0
2025-02-28,9.05,8.86,9.07,8.79,0.0,128763.0,0.0,0.0
2025-03-03,8.85,8.82,9.02,8.7,0.0,99891.0,0.0,0.0
2025-03-04,8.77,8.85,8.89,8.7,0.0,72886.0,0.0,0.0
2025-03-05,8.98,8.98,9.12,8.86,0.0,166139.0,0.0,0.0
2025-03-06,8.96,9.46,9.86,8.96,0.0,413642.0,0.0,0.0
2025-03-07,9.46,9.98,10.42,9.22,0.0,695137.0,0.0,0.0
2025-03-10,9.74,9.71,10.23,9.7,0.0,462014.0,0.0,0.0
2025-03-11,9.78,10.06,10.28,9.56,0.0,401471.0,0.0,0.0
2025-03-12,10.38,10.04,10.9,10.04,0.0,608843.0,0.0,0.0
2025-03-13,10.15,9.66,10.23,9.52,0.0,379117.0,0.0,0.0
2025-03-14,9.73,9.67,9.75,9.52,0.0,226757.0,0.0,0.0
