tradeDate,open,close,high,low,amount,volume,turnoverRate,changePct
2024-09-27,6.42,6.5,6.62,6.27,0.0,62528.0,0.0,0.0
2024-09-30,6.7,7.0,7.03,6.53,0.0,109307.0,0.0,0.0
2024-10-08,7.59,7.21,7.65,6.94,0.0,170572.0,0.0,0.0
2024-10-09,7.01,6.51,7.04,6.51,0.0,94703.0,0.0,0.0
2024-10-10,6.61,6.68,6.85,6.53,0.0,68335.0,0.0,0.0
2024-10-11,6.67,6.43,6.7,6.37,0.0,48431.0,0.0,0.0
2024-10-14,6.55,6.68,6.7,6.48,0.0,48263.0,0.0,0.0
2024-10-15,6.75,6.59,6.75,6.57,0.0,33011.0,0.0,0.0
2024-10-16,6.57,6.68,6.74,6.52,0.0,39345.0,0.0,0.0
2024-10-17,6.69,6.66,6.87,6.64,0.0,45149.0,0.0,0.0
2024-10-18,6.71,6.73,6.81,6.62,0.0,61456.0,0.0,0.0
2024-10-21,6.76,6.81,6.86,6.73,0.0,53605.0,0.0,0.0
2024-10-22,6.85,6.92,6.92,6.81,0.0,46147.0,0.0,0.0
2024-10-23,6.93,6.96,7.07,6.89,0.0,57887.0,0.0,0.0
2024-10-24,6.93,7.0,7.05,6.86,0.0,41518.0,0.0,0.0
2024-10-25,7.0,7.44,7.55,7.0,0.0,160633.0,0.0,0.0
2024-10-28,7.49,8.18,8.18,7.49,0.0,251779.0,0.0,0.0
2024-10-29,8.5,8.61,9.0,8.28,0.0,382077.0,0.0,0.0
2024-10-30,8.95,8.86,9.27,8.52,0.0,341846.0,0.0,0.0
2024-10-31,8.51,8.74,9.2,8.0,0.0,359710.0,0.0,0.0
2024-11-01,8.79,8.85,9.55,8.35,0.0,352764.0,0.0,0.0
2024-11-04,9.09,9.74,9.74,8.96,0.0,322759.0,0.0,0.0
2024-11-05,10.0,9.81,10.64,9.51,0.0,410354.0,0.0,0.0
2024-11-06,9.7,9.28,9.79,9.2,0.0,292162.0,0.0,0.0
2024-11-07,9.3,9.24,9.58,9.03,0.0,203041.0,0.0,0.0
2024-11-08,9.8,10.16,10.16,9.8,0.0,109897.0,0.0,0.0
2024-11-11,10.16,10.27,10.54,9.7,0.0,327378.0,0.0,0.0
2024-11-12,9.98,10.14,10.24,9.82,0.0,218973.0,0.0,0.0
2024-11-13,10.05,9.82,10.11,9.61,0.0,123598.0,0.0,0.0
2024-11-14,9.71,9.37,9.82,9.3,0.0,108286.0,0.0,0.0
2024-11-15,9.33,8.95,9.45,8.91,0.0,97649.0,0.0,0.0
2024-11-18,9.04,8.46,9.18,8.41,0.0,91361.0,0.0,0.0
2024-11-19,8.46,8.54,8.58,8.22,0.0,82757.0,0.0,0.0
2024-11-20,8.53,8.8,8.94,8.46,0.0,86859.0,0.0,0.0
