tradeDate,open,close,high,low,amount,volume,turnoverRate,changePct
2024-09-27,3.98,4.08,4.11,3.93,0.0,329319.0,0.0,0.0
2024-09-30,4.22,4.44,4.51,3.64,0.0,558153.0,0.0,0.0
2024-10-08,4.9,4.62,4.9,4.38,0.0,556182.0,0.0,0.0
2024-10-09,4.47,4.12,4.47,4.12,0.0,361329.0,0.0,0.0
2024-10-10,4.12,4.23,4.32,4.09,0.0,272711.0,0.0,0.0
2024-10-11,4.2,4.09,4.22,4.07,0.0,159367.0,0.0,0.0
2024-10-14,4.09,4.29,4.3,4.09,0.0,198061.0,0.0,0.0
2024-10-15,4.28,4.19,4.29,4.18,0.0,133234.0,0.0,0.0
2024-10-16,4.15,4.26,4.4,4.12,0.0,179010.0,0.0,0.0
2024-10-17,4.24,4.2,4.3,4.18,0.0,135378.0,0.0,0.0
2024-10-18,4.15,4.2,4.27,4.11,0.0,188850.0,0.0,0.0
2024-10-21,4.2,4.2,4.23,4.16,0.0,153022.0,0.0,0.0
2024-10-22,4.2,4.31,4.31,4.18,0.0,160630.0,0.0,0.0
2024-10-23,4.32,4.31,4.34,4.27,0.0,131225.0,0.0,0.0
2024-10-24,4.28,4.3,4.33,4.25,0.0,86149.0,0.0,0.0
2024-10-25,4.28,4.3,4.34,4.26,0.0,157951.0,0.0,0.0
2024-10-28,4.31,4.45,4.45,4.29,0.0,181269.0,0.0,0.0
2024-10-29,4.45,4.32,4.45,4.29,0.0,162227.0,0.0,0.0
2024-10-30,4.31,4.3,4.36,4.24,0.0,132626.0,0.0,0.0
2024-10-31,4.32,4.39,4.4,4.3,0.0,158833.0,0.0,0.0
2024-11-01,4.4,4.3,4.43,4.23,0.0,151513.0,0.0,0.0
2024-11-04,4.32,4.33,4.34,4.27,0.0,105890.0,0.0,0.0
2024-11-05,4.32,4.41,4.42,4.32,0.0,148310.0,0.0,0.0
2024-11-06,4.41,4.45,4.46,4.38,0.0,172993.0,0.0,0.0
2024-11-07,4.46,4.62,4.63,4.43,0.0,239020.0,0.0,0.0
2024-11-08,4.62,4.52,4.67,4.5,0.0,203609.0,0.0,0.0
2024-11-11,4.52,4.56,4.59,4.5,0.0,127508.0,0.0,0.0
2024-11-12,4.55,4.53,4.63,4.49,0.0,183154.0,0.0,0.0
2024-11-13,4.53,4.52,4.58,4.46,0.0,105414.0,0.0,0.0
2024-11-14,4.52,4.46,4.55,4.44,0.0,113097.0,0.0,0.0
2024-11-15,4.45,4.41,4.53,4.4,0.0,131107.0,0.0,0.0
2024-11-18,4.42,4.46,4.51,4.4,0.0,151222.0,0.0,0.0
2024-11-19,4.48,4.55,4.55,4.44,0.0,141353.0,0.0,0.0
2024-11-20,4.54,4.56,4.58,4.52,0.0,121927.0,0.0,0.0
2024-11-21,4.53,4.52,4.58,4.48,0.0,109889.0,0.0,0.0
2024-11-22,4.52,4.38,4.59,4.36,0.0,156782.0,0.0,0.0
2024-11-25,4.38,4.44,4.47,4.32,0.0,123776.0,0.0,0.0
2024-11-26,4.45,4.43,4.51,4.41,0.0,97469.0,0.0,0.0
2024-11-27,4.4,4.41,4.42,4.25,0.0,128627.0,0.0,0.0
2024-11-28,4.41,4.42,4.47,4.39,0.0,101040.0,0.0,0.0
2024-11-29,4.43,4.46,4.48,4.41,0.0,99859.0,0.0,0.0
2024-12-02,4.46,4.55,4.58,4.46,0.0,115679.0,0.0,0.0
2024-12-03,4.59,4.63,4.72,4.58,0.0,171833.0,0.0,0.0
2024-12-04,4.63,4.53,4.65,4.51,0.0,105714.0,0.0,0.0
2024-12-05,4.54,4.5,4.57,4.47,0.0,92181.0,0.0,0.0
2024-12-06,4.5,4.56,4.57,4.48,0.0,107479.0,0.0,0.0
2024-12-09,4.56,4.55,4.61,4.51,0.0,87763.0,0.0,0.0
2024-12-10,4.63,4.54,4.66,4.53,0.0,153740.0,0.0,0.0
2024-12-11,4.53,4.61,4.62,4.52,0.0,96406.0,0.0,0.0
2024-12-12,4.62,4.7,4.7,4.59,0.0,145841.0,0.0,0.0
