tradeDate,open,close,high,low,amount,volume,turnoverRate,changePct
2024-09-27,3.88,3.91,3.95,3.76,0.0,595307.0,0.0,0.0
2024-09-30,4.01,4.2,4.25,3.91,0.0,729646.0,0.0,0.0
2024-10-08,4.6,4.29,4.6,4.05,0.0,798860.0,0.0,0.0
2024-10-09,4.11,3.86,4.12,3.86,0.0,451887.0,0.0,0.0
2024-10-10,3.84,3.83,3.91,3.64,0.0,346470.0,0.0,0.0
2024-10-11,3.83,3.71,3.83,3.68,0.0,210068.0,0.0,0.0
2024-10-14,3.72,3.78,3.79,3.69,0.0,187288.0,0.0,0.0
2024-10-15,3.77,3.77,3.88,3.73,0.0,218044.0,0.0,0.0
2024-10-16,3.72,3.76,3.8,3.71,0.0,149607.0,0.0,0.0
2024-10-17,3.8,3.76,3.85,3.75,0.0,169813.0,0.0,0.0
2024-10-18,3.75,3.79,3.82,3.7,0.0,234469.0,0.0,0.0
2024-10-21,3.78,3.83,3.85,3.76,0.0,233804.0,0.0,0.0
2024-10-22,3.82,3.92,3.98,3.8,0.0,323373.0,0.0,0.0
2024-10-23,3.93,3.88,3.93,3.85,0.0,232203.0,0.0,0.0
2024-10-24,3.85,3.94,3.98,3.83,0.0,284379.0,0.0,0.0
2024-10-25,3.92,4.04,4.09,3.91,0.0,409546.0,0.0,0.0
2024-10-28,4.06,4.23,4.24,4.06,0.0,467863.0,0.0,0.0
2024-10-29,4.28,4.65,4.65,4.11,0.0,863094.0,0.0,0.0
2024-10-30,4.61,4.53,4.87,4.35,0.0,1247902.0,0.0,0.0
2024-10-31,4.49,4.75,4.95,4.44,0.0,1048381.0,0.0,0.0
2024-11-01,4.65,4.28,4.67,4.28,0.0,837472.0,0.0,0.0
2024-11-04,4.18,4.47,4.55,4.18,0.0,605499.0,0.0,0.0
2024-11-05,4.45,4.7,4.79,4.4,0.0,738336.0,0.0,0.0
2024-11-06,4.68,4.62,4.88,4.57,0.0,693336.0,0.0,0.0
2024-11-07,4.52,4.64,4.74,4.45,0.0,505602.0,0.0,0.0
2024-11-08,4.68,4.79,4.88,4.64,0.0,618255.0,0.0,0.0
2024-11-11,4.85,4.85,4.9,4.72,0.0,549912.0,0.0,0.0
2024-11-12,4.79,4.6,4.82,4.54,0.0,545312.0,0.0,0.0
2024-11-13,4.51,4.6,4.66,4.47,0.0,287009.0,0.0,0.0
2024-11-14,4.57,4.4,4.6,4.38,0.0,284012.0,0.0,0.0
2024-11-15,4.4,4.33,4.52,4.32,0.0,295907.0,0.0,0.0
2024-11-18,4.36,4.13,4.4,4.1,0.0,334934.0,0.0,0.0
2024-11-19,4.16,4.12,4.16,3.99,0.0,325955.0,0.0,0.0
2024-11-20,4.11,4.28,4.3,4.09,0.0,366454.0,0.0,0.0
2024-11-21,4.26,4.28,4.31,4.22,0.0,212016.0,0.0,0.0
2024-11-22,4.29,4.17,4.41,4.15,0.0,300507.0,0.0,0.0
2024-11-25,4.19,4.23,4.24,4.05,0.0,220458.0,0.0,0.0
2024-11-26,4.23,4.27,4.38,4.21,0.0,262700.0,0.0,0.0
2024-11-27,4.22,4.31,4.31,4.08,0.0,272038.0,0.0,0.0
2024-11-28,4.3,4.32,4.41,4.29,0.0,257606.0,0.0,0.0
2024-11-29,4.29,4.31,4.35,4.22,0.0,270307.0,0.0,0.0
2024-12-02,4.3,4.43,4.44,4.28,0.0,298801.0,0.0,0.0
2024-12-03,4.4,4.46,4.52,4.35,0.0,300539.0,0.0,0.0
2024-12-04,4.43,4.29,4.46,4.27,0.0,274195.0,0.0,0.0
2024-12-05,4.26,4.4,4.41,4.26,0.0,223809.0,0.0,0.0
2024-12-06,4.4,4.84,4.84,4.4,0.0,736049.0,0.0,0.0
2024-12-09,5.06,4.8,5.17,4.73,0.0,1486080.0,0.0,0.0
2024-12-10,4.88,4.76,4.94,4.73,0.0,866324.0,0.0,0.0
2024-12-11,4.73,4.89,4.94,4.72,0.0,658930.0,0.0,0.0
