tradeDate,open,close,high,low,amount,volume,turnoverRate,changePct
2024-09-27,5.37,5.58,5.69,5.37,0.0,330204.0,0.0,0.0
2024-09-30,5.91,6.15,6.19,5.71,0.0,521291.0,0.0,0.0
2024-10-08,6.83,6.6,6.83,6.24,0.0,625520.0,0.0,0.0
2024-10-09,6.45,5.95,6.45,5.92,0.0,447075.0,0.0,0.0
2024-10-10,6.04,6.02,6.18,5.86,0.0,284744.0,0.0,0.0
2024-10-11,6.05,5.67,6.05,5.59,0.0,263604.0,0.0,0.0
2024-10-14,5.65,5.74,5.78,5.56,0.0,233595.0,0.0,0.0
2024-10-15,5.68,5.54,5.73,5.54,0.0,229636.0,0.0,0.0
2024-10-16,5.46,5.5,5.56,5.42,0.0,179710.0,0.0,0.0
2024-10-17,5.54,5.45,5.63,5.43,0.0,183359.0,0.0,0.0
2024-10-18,5.43,5.62,5.71,5.41,0.0,260203.0,0.0,0.0
2024-10-21,5.67,5.71,5.76,5.62,0.0,283456.0,0.0,0.0
2024-10-22,5.7,5.98,6.01,5.68,0.0,355242.0,0.0,0.0
2024-10-23,6.01,6.02,6.11,5.9,0.0,324546.0,0.0,0.0
2024-10-24,6.05,6.14,6.33,5.95,0.0,469450.0,0.0,0.0
2024-10-25,5.94,6.01,6.11,5.86,0.0,537484.0,0.0,0.0
2024-10-28,5.98,6.18,6.18,5.91,0.0,413666.0,0.0,0.0
2024-10-29,6.18,6.12,6.27,6.03,0.0,338767.0,0.0,0.0
2024-10-30,6.1,6.28,6.3,6.01,0.0,397937.0,0.0,0.0
2024-10-31,6.31,6.4,6.49,6.25,0.0,550308.0,0.0,0.0
2024-11-01,6.36,6.16,6.37,6.09,0.0,404166.0,0.0,0.0
2024-11-04,6.17,6.21,6.29,6.12,0.0,292913.0,0.0,0.0
2024-11-05,6.21,6.35,6.38,6.16,0.0,386064.0,0.0,0.0
2024-11-06,6.37,6.57,6.77,6.24,0.0,764325.0,0.0,0.0
2024-11-07,6.95,7.29,7.29,6.72,0.0,1157553.0,0.0,0.0
2024-11-08,7.54,7.4,7.92,7.3,0.0,1427023.0,0.0,0.0
2024-11-11,7.25,7.35,7.42,7.15,0.0,803651.0,0.0,0.0
2024-11-12,7.42,7.49,7.9,7.41,0.0,864078.0,0.0,0.0
2024-11-13,7.27,7.24,7.33,7.02,0.0,548363.0,0.0,0.0
2024-11-14,7.17,6.96,7.25,6.95,0.0,324234.0,0.0,0.0
2024-11-15,6.88,6.65,6.99,6.63,0.0,359427.0,0.0,0.0
2024-11-18,6.63,6.67,6.83,6.59,0.0,322035.0,0.0,0.0
2024-11-19,6.71,7.11,7.12,6.71,0.0,489364.0,0.0,0.0
2024-11-20,7.13,7.17,7.22,7.03,0.0,354231.0,0.0,0.0
2024-11-21,7.1,7.07,7.17,6.95,0.0,286100.0,0.0,0.0
2024-11-22,7.07,6.87,7.14,6.85,0.0,307203.0,0.0,0.0
2024-11-25,6.92,7.2,7.31,6.92,0.0,465601.0,0.0,0.0
2024-11-26,7.16,7.28,7.42,7.06,0.0,458838.0,0.0,0.0
2024-11-27,7.18,7.15,7.25,6.89,0.0,394746.0,0.0,0.0
2024-11-28,7.09,6.92,7.11,6.9,0.0,270388.0,0.0,0.0
2024-11-29,6.87,6.91,7.0,6.74,0.0,324751.0,0.0,0.0
2024-12-02,6.92,6.98,7.0,6.9,0.0,276826.0,0.0,0.0
2024-12-03,6.97,6.96,6.99,6.84,0.0,248613.0,0.0,0.0
