tradeDate,open,close,high,low,amount,volume,turnoverRate,changePct
2024-09-27,4.29,4.36,4.42,4.26,0.0,178813.0,0.0,0.0
2024-09-30,4.7,4.73,4.79,4.45,0.0,385239.0,0.0,0.0
2024-10-08,5.2,4.96,5.2,4.75,0.0,382199.0,0.0,0.0
2024-10-09,4.92,4.56,4.93,4.53,0.0,306494.0,0.0,0.0
2024-10-10,4.66,4.6,4.76,4.5,0.0,204763.0,0.0,0.0
2024-10-11,4.59,4.44,4.63,4.39,0.0,166556.0,0.0,0.0
2024-10-14,4.52,4.64,4.68,4.46,0.0,220299.0,0.0,0.0
2024-10-15,4.65,4.6,4.72,4.54,0.0,198254.0,0.0,0.0
2024-10-16,4.52,4.85,4.87,4.51,0.0,431988.0,0.0,0.0
2024-10-17,4.9,4.64,4.9,4.58,0.0,410694.0,0.0,0.0
2024-10-18,4.63,4.83,4.95,4.61,0.0,401066.0,0.0,0.0
2024-10-21,4.77,4.71,4.81,4.67,0.0,270207.0,0.0,0.0
2024-10-22,4.73,4.83,4.88,4.68,0.0,258036.0,0.0,0.0
2024-10-23,4.82,4.88,4.95,4.79,0.0,217265.0,0.0,0.0
2024-10-24,4.88,4.97,5.0,4.83,0.0,199083.0,0.0,0.0
2024-10-25,4.97,4.99,5.15,4.93,0.0,313523.0,0.0,0.0
2024-10-28,4.96,5.13,5.13,4.92,0.0,248210.0,0.0,0.0
2024-10-29,5.13,4.93,5.16,4.9,0.0,239052.0,0.0,0.0
2024-10-30,4.87,4.89,4.94,4.85,0.0,197166.0,0.0,0.0
2024-10-31,4.89,4.91,4.92,4.83,0.0,182555.0,0.0,0.0
2024-11-01,4.87,4.81,5.02,4.77,0.0,276896.0,0.0,0.0
2024-11-04,4.8,4.83,4.86,4.75,0.0,166710.0,0.0,0.0
2024-11-05,4.84,5.04,5.07,4.81,0.0,303070.0,0.0,0.0
2024-11-06,5.09,5.12,5.19,4.94,0.0,285705.0,0.0,0.0
2024-11-07,5.64,5.64,5.64,5.64,0.0,59410.0,0.0,0.0
2024-11-08,6.21,6.21,6.21,6.21,0.0,39915.0,0.0,0.0
2024-11-11,6.84,6.84,6.84,6.61,0.0,1148965.0,0.0,0.0
2024-11-12,6.84,6.46,7.06,6.27,0.0,1430463.0,0.0,0.0
2024-11-13,6.58,6.12,6.59,6.03,0.0,880316.0,0.0,0.0
2024-11-14,6.03,5.86,6.15,5.85,0.0,601032.0,0.0,0.0
2024-11-15,5.8,5.68,6.01,5.64,0.0,463682.0,0.0,0.0
2024-11-18,5.69,5.9,5.97,5.5,0.0,646977.0,0.0,0.0
2024-11-19,5.83,5.85,5.99,5.61,0.0,461740.0,0.0,0.0
2024-11-20,5.77,6.1,6.23,5.75,0.0,588737.0,0.0,0.0
2024-11-21,6.1,6.06,6.23,6.02,0.0,413052.0,0.0,0.0
2024-11-22,6.06,5.81,6.12,5.8,0.0,356111.0,0.0,0.0
2024-11-25,5.81,5.76,5.86,5.61,0.0,295533.0,0.0,0.0
2024-11-26,5.75,5.77,5.83,5.69,0.0,193558.0,0.0,0.0
2024-11-27,5.74,5.78,5.79,5.54,0.0,278097.0,0.0,0.0
2024-11-28,5.85,5.83,5.93,5.73,0.0,284338.0,0.0,0.0
2024-11-29,5.92,5.82,5.93,5.68,0.0,308811.0,0.0,0.0
2024-12-02,5.8,5.93,5.94,5.76,0.0,256120.0,0.0,0.0
2024-12-03,5.94,5.96,6.05,5.85,0.0,297742.0,0.0,0.0
2024-12-04,5.93,5.78,5.99,5.76,0.0,248638.0,0.0,0.0
2024-12-05,5.76,5.85,5.87,5.76,0.0,137992.0,0.0,0.0
2024-12-06,5.84,5.85,5.88,5.75,0.0,203616.0,0.0,0.0
2024-12-09,5.87,5.9,5.95,5.8,0.0,281626.0,0.0,0.0
2024-12-10,6.05,5.95,6.21,5.93,0.0,492070.0,0.0,0.0
2024-12-11,5.85,6.02,6.04,5.85,0.0,254883.0,0.0,0.0
