tradeDate,open,close,high,low,amount,volume,turnoverRate,changePct
2024-09-27,12.68,12.85,13.04,12.55,0.0,607751.0,0.0,0.0
2024-09-30,13.36,13.91,14.0,13.12,0.0,844540.0,0.0,0.0
2024-10-08,15.3,14.11,15.31,13.48,0.0,1212868.0,0.0,0.0
2024-10-09,13.72,12.94,13.74,12.76,0.0,848000.0,0.0,0.0
2024-10-10,13.09,13.41,13.87,12.94,0.0,606380.0,0.0,0.0
2024-10-11,13.54,13.69,13.99,13.42,0.0,604249.0,0.0,0.0
2024-10-14,13.81,14.26,14.35,13.74,0.0,810057.0,0.0,0.0
2024-10-15,14.12,13.87,14.49,13.81,0.0,790434.0,0.0,0.0
2024-10-16,13.65,13.8,14.06,13.57,0.0,378925.0,0.0,0.0
2024-10-17,13.89,13.54,14.18,13.49,0.0,495317.0,0.0,0.0
2024-10-18,13.4,13.54,13.74,13.32,0.0,575086.0,0.0,0.0
2024-10-21,13.6,13.89,14.09,13.49,0.0,491090.0,0.0,0.0
2024-10-22,13.79,14.11,14.18,13.7,0.0,463365.0,0.0,0.0
2024-10-23,14.22,14.13,14.32,13.93,0.0,352666.0,0.0,0.0
2024-10-24,14.11,14.38,14.49,13.98,0.0,481823.0,0.0,0.0
2024-10-25,14.27,13.98,14.35,13.87,0.0,500566.0,0.0,0.0
2024-10-28,14.05,13.93,14.16,13.8,0.0,453723.0,0.0,0.0
2024-10-29,13.86,13.66,13.92,13.58,0.0,377323.0,0.0,0.0
2024-10-30,13.66,13.48,13.74,13.27,0.0,356294.0,0.0,0.0
2024-10-31,13.52,13.36,13.55,13.3,0.0,301624.0,0.0,0.0
2024-11-01,13.42,13.89,14.32,13.37,0.0,853635.0,0.0,0.0
2024-11-04,13.92,14.12,14.14,13.78,0.0,410275.0,0.0,0.0
2024-11-05,14.07,14.3,14.37,14.0,0.0,500388.0,0.0,0.0
2024-11-06,14.4,14.61,15.02,14.32,0.0,802884.0,0.0,0.0
2024-11-07,14.62,15.5,15.51,14.55,0.0,839382.0,0.0,0.0
2024-11-08,15.81,15.32,16.07,14.91,0.0,744966.0,0.0,0.0
2024-11-11,15.01,15.0,15.09,14.52,0.0,538863.0,0.0,0.0
2024-11-12,14.83,14.48,15.11,14.35,0.0,500201.0,0.0,0.0
2024-11-13,14.32,14.28,14.59,14.14,0.0,356003.0,0.0,0.0
2024-11-14,14.29,13.95,14.47,13.88,0.0,344688.0,0.0,0.0
2024-11-15,13.95,13.88,14.22,13.84,0.0,264649.0,0.0,0.0
2024-11-18,13.16,12.98,13.35,12.4,0.0,957544.0,0.0,0.0
2024-11-19,13.02,13.06,13.17,12.8,0.0,526214.0,0.0,0.0
2024-11-20,13.12,13.28,13.43,13.03,0.0,375418.0,0.0,0.0
2024-11-21,13.27,13.34,13.51,13.17,0.0,274159.0,0.0,0.0
2024-11-22,13.3,12.67,13.35,12.67,0.0,373637.0,0.0,0.0
2024-11-25,12.76,12.52,12.81,12.35,0.0,301894.0,0.0,0.0
2024-11-26,12.57,12.56,12.81,12.45,0.0,226346.0,0.0,0.0
2024-11-27,12.52,12.73,12.75,12.34,0.0,243906.0,0.0,0.0
